LocationID,PlantName,ProductID,ProductName,Price,Product,EffectiveDate,Quantity
1222-221,,26291,NO. 67 WASHED,0,,2/6/2017 0:00,1000000
1242-121,,15381,CRUSHED STONE BASE,20.25,,7/1/2025 0:00,1000000
1242-121,,15391,DGA,18.25,,7/1/2025 0:00,1000000
1242-121,,15441,DGA PUG,18.25,,7/1/2025 0:00,1000000
1242-121,,24081,NO. 2 STONE,23.5,,1/1/2025 0:00,1000000
1242-121,,24151,NO. 4,23.5,,1/1/2025 0:00,1000000
1242-121,,25151,NO. 5 STONE,23.5,,1/1/2025 0:00,1000000
1242-121,,25281,NO. 57 STONE,23.5,,1/1/2025 0:00,1000000
1242-121,,26271,NO. 67 STONE,24,,1/1/2025 0:00,1000000
1242-121,,28361,NO. 9M,27,,7/1/2025 0:00,1000000
1242-121,,30091,NO. 10 STONE,21.25,,1/1/2025 0:00,1000000
1242-121,,31781,MANUFACTURED SAND,28.5,,1/1/2025 0:00,1000000
1243-121,,15381,CRUSHED STONE BASE,25.75,,7/1/2025 0:00,1000000
1243-121,,15391,DGA,19.25,,7/1/2025 0:00,1000000
1243-121,,15441,DGA PUG,19.25,,7/1/2025 0:00,1000000
1243-121,,23071,NO. 3 STONE,24.5,,1/1/2025 0:00,1000000
1243-121,,24081,NO. 2 STONE,24.5,,1/1/2025 0:00,1000000
1243-121,,24151,NO. 4,24.5,,1/1/2025 0:00,1000000
1243-121,,25151,NO. 5 STONE,24.5,,1/1/2025 0:00,1000000
1243-121,,25281,NO. 57 STONE,24.5,,1/1/2025 0:00,1000000
1243-121,,26271,NO. 67 STONE,25,,1/1/2025 0:00,1000000
1243-121,,28361,NO. 9M,28,,7/1/2025 0:00,1000000
1243-121,,30091,NO. 10 STONE,22,,1/1/2025 0:00,1000000
1243-121,,31781,MANUFACTURED SAND,29.75,,1/1/2025 0:00,1000000
1244-111,,15031,DGA,16.75,,7/1/2025 0:00,1000000
1244-111,,15381,CRUSHED STONE BASE,18.1,,7/1/2025 0:00,1000000
1244-111,,15391,CRUSHER RUN,16.75,,7/1/2025 0:00,1000000
1244-111,,23071,NO. 3,22.65,,7/1/2025 0:00,1000000
1244-111,,24081,NO. 2,22.65,,7/1/2025 0:00,1000000
1244-111,,24151,NO. 4,24.15,,7/1/2025 0:00,1000000
1244-111,,25151,NO. 5,24.15,,7/1/2025 0:00,1000000
1244-111,,25261,NO. 57,24.65,,7/1/2025 0:00,1000000
1244-111,,25281,NO. 57 STONE,24.65,,7/1/2025 0:00,1000000
1244-111,,28361,NO. 9M,26.15,,7/1/2025 0:00,1000000
1244-111,,30081,NO. 10,16.5,,7/1/2025 0:00,1000000
1245-111,,15391,DGA,8.5,,3/1/2012 0:00,1000000
1245-111,,24081,NO. 2 STONE,8.75,,3/1/2012 0:00,1000000
1245-111,,24151,NO. 4,9.9,,3/1/2012 0:00,1000000
1245-111,,25151,NO. 5 STONE,9.9,,3/1/2012 0:00,1000000
1245-111,,25281,NO. 57 STONE,10.15,,3/1/2012 0:00,1000000
1245-111,,28361,NO. 9M,10.4,,3/1/2012 0:00,1000000
1245-111,,30091,NO. 10 STONE,6,,3/1/2012 0:00,1000000
1246-111,,15391,DGA,13.5,,8/15/2023 0:00,1000000
1246-111,,23071,NO. 2/3,19.4,,8/15/2023 0:00,1000000
1246-111,,24081,DIRTY NO. 2,18.9,,8/15/2023 0:00,1000000
1246-111,,25151,NO. 5,20.4,,8/15/2023 0:00,1000000
1246-111,,25281,NO. 57,20.4,,8/15/2023 0:00,1000000
1246-111,,25291,NO. 57 WASHED,20.4,,8/15/2023 0:00,1000000
1246-111,,26291,NO. 67 WASHED,20.4,,8/15/2023 0:00,1000000
1246-111,,30091,NO. 10,17,,8/15/2023 0:00,1000000
1246-111,,31781,NO. 10 WASHED,20.4,,8/15/2023 0:00,1000000
1248-111,,15381,CRUSHED STONE BASE,7.5,,1/3/2017 0:00,1000000
1248-111,,15391,CRUSHER RUN,7.5,,1/3/2017 0:00,1000000
1248-111,,24081,NO. 2 STONE,8,,1/3/2017 0:00,1000000
1248-111,,24151,NO. 4 STONE,9.75,,1/3/2017 0:00,1000000
1248-111,,25151,NO. 5 STONE,9.75,,1/3/2017 0:00,1000000
1248-111,,25281,NO. 57 STONE,9.75,,1/3/2017 0:00,1000000
1248-111,,26271,NO. 67 STONE,9.75,,1/3/2017 0:00,1000000
1248-111,,28181,AP NO. 8,9.75,,1/3/2017 0:00,1000000
1248-111,,28361,NO. 11,9.75,,1/3/2017 0:00,1000000
1252-116,,15031,DGA,0,,1/1/2023 0:00,1000000
1252-116,,24081,NO. 2 STONE,0,,1/1/2023 0:00,1000000
1252-116,,25261,NO. 57,0,,1/1/2023 0:00,1000000
1252-116,,27261,NO. 7 STONE UNWASHED,0,,2/17/2025 0:00,1000000
1252-116,,28361,NO. 9M,0,,1/1/2023 0:00,1000000
1252-116,,30081,NO. 10,0,,1/1/2023 0:00,1000000
1252-116,,30091,DRY SCREENINGS,0,,2/17/2025 0:00,1000000
1261-111,,15391,GRADE D BASE,18.5,,7/1/2025 0:00,1000000
1261-111,,15441,GRADE D BASE PUG,18.5,,7/1/2025 0:00,1000000
1261-111,,24151,NO. 4 STONE,29,,7/1/2025 0:00,1000000
1261-111,,25151,NO. 5 STONE,29,,7/1/2025 0:00,1000000
1261-111,,25291,NO. 57 WASHED,29,,7/1/2025 0:00,1000000
1261-111,,26271,NO. 67 STONE,29,,7/1/2025 0:00,1000000
1261-111,,27261,NO. 7 STONE,30,,7/1/2025 0:00,1000000
1261-111,,27271,NO. 7 WASHED,30,,7/1/2025 0:00,1000000
1261-111,,28181,NO. 8 STONE,31,,7/1/2025 0:00,1000000
1261-111,,28191,NO. 8 WASHED,31,,7/1/2025 0:00,1000000
1261-111,,28341,No 67's D-Rock,62.45,,7/1/2025 0:00,1000000
1261-111,,28751,"3/8"" D-ROCK",47.95,,7/1/2025 0:00,1000000
1261-111,,30091,NO. 10 STONE,27.25,,7/1/2025 0:00,1000000
1261-111,,30511,BLOCK NO. 10,27.5,,7/1/2025 0:00,1000000
1261-111,,30521,HARD BLOCK 10S,41.7,,7/1/2025 0:00,1000000
1262-111,,15391,GRADE D BASE,18.5,,1/1/2025 0:00,1000000
1262-111,,15441,GRADE D BASE PUG,18.5,,1/1/2025 0:00,1000000
1262-111,,24081,NO. 2 STONE,30.5,,1/1/2025 0:00,1000000
1262-111,,24151,NO. 4 STONE,30.5,,1/1/2025 0:00,1000000
1262-111,,25281,NO. 57 STONE,31.5,,1/1/2025 0:00,1000000
1262-111,,25291,NO. 57 WASHED,31.5,,1/1/2025 0:00,1000000
1262-111,,26271,NO. 67 STONE,31.5,,1/1/2025 0:00,1000000
1262-111,,26291,NO. 67 WASHED,31.5,,1/1/2025 0:00,1000000
1262-111,,27261,NO. 7 STONE,32.5,,1/1/2025 0:00,1000000
1262-111,,27271,NO. 7 WASHED,32.5,,1/1/2025 0:00,1000000
1262-111,,28341,NO. 89 WASHED,33.5,,1/1/2025 0:00,1000000
1262-111,,30091,NO. 10 SCREENINGS,29.25,,1/1/2025 0:00,1000000
1262-111,,30511,BLOCK MATERIAL,29.5,,1/1/2025 0:00,1000000
1262-111,,31040,Mfg. Concrete Sand,29.5,,1/1/2025 0:00,1000000
1262-111,,31041,MFG SAND - WASHED SAND,29.5,,1/1/2025 0:00,1000000
1263-111,,15391,GRADE D BASE,18.5,,1/1/2025 0:00,1000000
1263-111,,15441,GRADE D BASE PUG,18.5,,1/1/2025 0:00,1000000
1263-111,,24081,NO. 2 UNWASHED,30.5,,1/1/2025 0:00,1000000
1263-111,,24151,"1 1/2"""" TO 2"""" STONE",30.5,,1/1/2025 0:00,1000000
1263-111,,24161,NO. 4 WASHED,0,,1/1/2023 0:00,1000000
1263-111,,25151,NO. 5 STONE,34,,1/1/2025 0:00,1000000
1263-111,,25281,NO. 57 STONE,34,,3/21/2025 0:00,1000000
1263-111,,25291,NO. 57 WASHED,34,,1/1/2025 0:00,1000000
1263-111,,26271,NO. 67 STONE,34,,1/1/2025 0:00,1000000
1263-111,,26291,NO. 67 WASHED,34,,1/1/2025 0:00,1000000
1263-111,,27261,NO. 7 STONE,35,,1/1/2025 0:00,1000000
1263-111,,27271,NO. 7 WASHED,35,,1/1/2025 0:00,1000000
1263-111,,28191,NO. 8 WASHED,36,,1/1/2025 0:00,1000000
1263-111,,28751,"3/8"" D-ROCK",48.7,,1/1/2025 0:00,1000000
1263-111,,30091,NO. 10 SCREENINGS,29.25,,1/1/2025 0:00,1000000
1263-111,,30511,BLOCK MATERIAL,29.5,,1/1/2025 0:00,1000000
1263-111,,31040,Mfg. Concrete Sand,29.5,,1/1/2025 0:00,1000000
1263-111,,31331,MFG. SAND,29.5,,1/1/2025 0:00,1000000
1263-211,,25291,NO. 57 STONE WASHED,0,,3/26/2025 0:00,1000000
1264-111,,15391,GRADE D BASE,13.75,,1/1/2025 0:00,1000000
1264-111,,15441,GRADE D BASE PUG,13.75,,1/1/2025 0:00,1000000
1264-111,,23071,NO. 3 STONE,21.5,,1/1/2025 0:00,1000000
1264-111,,24151,NO. 4 STONE,21.5,,1/1/2025 0:00,1000000
1264-111,,25151,NO. 5 STONE,21.5,,1/3/2025 0:00,1000000
1264-111,,25281,NO. 57 STONE,21.5,,1/3/2025 0:00,1000000
1264-111,,25291,NO. 57 WASHED,21.75,,1/1/2025 0:00,1000000
1264-111,,26271,NO. 67 STONE,21.5,,1/3/2025 0:00,1000000
1264-111,,26291,NO. 67 WASHED,0,,6/26/2020 0:00,1000000
1264-111,,27261,NO. 7 STONE,21.5,,1/1/2025 0:00,1000000
1264-111,,27271,NO. 7 WASHED,21.75,,1/1/2025 0:00,1000000
1264-111,,28181,NO. 8 STONE,22.5,,1/1/2025 0:00,1000000
1264-111,,28191,NO. 8 WASHED,22.75,,1/3/2025 0:00,1000000
1264-111,,30091,NO. 10 STONE,21.5,,1/1/2025 0:00,1000000
1264-111,,31331,SCREW SAND,21.5,,1/1/2025 0:00,1000000
1265-111,,15391,GRADE D BASE,14.5,,1/1/2025 0:00,1000000
1265-111,,15441,GRADE D BASE PUG,14.5,,1/1/2025 0:00,1000000
1265-111,,22091,NO. 3 STONE,22.25,,1/1/2025 0:00,1000000
1265-111,,24151,NO. 4 STONE,22.25,,1/1/2025 0:00,1000000
1265-111,,25151,NO. 5 STONE,22.25,,1/1/2025 0:00,1000000
1265-111,,25281,NO. 57 STONE,22.25,,1/1/2025 0:00,1000000
1265-111,,25291,NO. 57 WASHED,22.5,,1/1/2025 0:00,1000000
1265-111,,27261,NO. 7 STONE,22.25,,1/1/2025 0:00,1000000
1265-111,,27271,NO. 7 WASHED,22.5,,1/1/2025 0:00,1000000
1265-111,,28181,NO. 8 STONE,23.25,,1/1/2025 0:00,1000000
1265-111,,28191,NO. 8 WASHED,23.5,,1/1/2025 0:00,1000000
1265-111,,28341,NO. 89 Washed,22.75,,1/1/2025 0:00,1000000
1265-111,,30091,NO. 10 STONE,21.75,,1/1/2025 0:00,1000000
1265-111,,30511,BLOCK SAND,22.25,,1/1/2025 0:00,1000000
1265-111,,31331,WASHED SAND,22.25,,1/1/2025 0:00,1000000
1266-111,,15391,GRADE D BASE,14.5,,1/1/2025 0:00,1000000
1266-111,,15441,GRADE D BASE PUG,14.5,,1/1/2025 0:00,1000000
1266-111,,22091,NO. 3 STONE,22.25,,1/1/2025 0:00,1000000
1266-111,,24081,NO. 2 STONE,22.25,,1/1/2025 0:00,1000000
1266-111,,24151,NO. 4 STONE,22.25,,1/1/2025 0:00,1000000
1266-111,,25151,NO. 5 STONE,22.25,,1/1/2025 0:00,1000000
1266-111,,25281,NO. 57 STONE,22.25,,1/1/2025 0:00,1000000
1266-111,,25291,NO. 57 WASHED,22.5,,1/1/2025 0:00,1000000
1266-111,,26271,NO. 67 STONE,22.25,,1/1/2025 0:00,1000000
1266-111,,26291,NO. 67 WASHED,22.5,,1/1/2025 0:00,1000000
1266-111,,27261,NO. 7 STONE,22.25,,1/1/2025 0:00,1000000
1266-111,,27271,NO. 7 WASHED,22.5,,1/1/2025 0:00,1000000
1266-111,,28181,NO. 8 STONE,23.25,,1/1/2025 0:00,1000000
1266-111,,28191,NO. 8 WASHED,23.5,,1/1/2025 0:00,1000000
1266-111,,28341,NO. 89 WASHED,23.5,,1/1/2025 0:00,1000000
1266-111,,30091,NO. 10 STONE,21.75,,1/1/2025 0:00,1000000
1266-111,,30511,BLOCK SAND,22.25,,1/1/2025 0:00,1000000
1266-111,,31331,WASHED SAND,22.25,,1/1/2025 0:00,1000000
1268-111,,15391,GRADE D BASE,18.5,,1/1/2025 0:00,1000000
1268-111,,15441,GRADE D BASE PUG,18.5,,1/1/2025 0:00,1000000
1268-111,,24081,NO. 2 UNWASHED,30.5,,1/1/2025 0:00,1000000
1268-111,,24151,NO. 4 STONE,30.5,,1/1/2025 0:00,1000000
1268-111,,25281,NO. 57 STONE,31.5,,1/1/2025 0:00,1000000
1268-111,,25291,NO. 57 WASHED,31.5,,1/1/2025 0:00,1000000
1268-111,,26271,NO. 67 STONE,31.5,,1/1/2025 0:00,1000000
1268-111,,26291,NO. 67 WASHED,31.5,,1/1/2025 0:00,1000000
1268-111,,27261,NO. 7 STONE,32.5,,1/1/2025 0:00,1000000
1268-111,,27271,NO. 7 WASHED,32.5,,1/1/2025 0:00,1000000
1268-111,,28191,NO. 8 WASHED,0,,1/1/2023 0:00,1000000
1268-111,,28751,"3/8"" D-ROCK",48.7,,1/1/2025 0:00,1000000
1268-111,,30091,NO. 10 SCREENINGS,29.25,,1/1/2025 0:00,1000000
1268-111,,30511,BLOCK MATERIAL,29.5,,1/1/2025 0:00,1000000
1268-111,,31041,MFG SAND - WASHED SAND,29.5,,1/1/2025 0:00,1000000
